"created_at","updated_at","id","deleted_at","is_active","name","category_name","image","price","qty","description","is_offer","date_at","category_id","serial","allergens","is_deleted","description_en","description_es","name_en","name_es","stk_uuid"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","312",NULL,"1","Calzone Especial","Mitades",,"9.50",NULL,,"0",NULL,"24","P0000411",NULL,"0",NULL,,NULL,"Calzone Especial","28a027098cab4948a7d940294e3afcba"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","313",NULL,"1","De pizzeo","Mitades",,"12.00",NULL,,"0",NULL,"24","P0000412",NULL,"0",NULL,,NULL,"De pizzeo","dc1584d2fbf34eddbc52b7dde5243c02"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","314",NULL,"1","Burrata","Mitades",,"10.00",NULL,,"0",NULL,"24","P0000413",NULL,"0",NULL,,NULL,"Burrata","87e9d7d5ba0945b990669a497a8e84ec"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","317",NULL,"1","Frutti di mare","Mitades",,"12.00",NULL,,"0",NULL,"24","P0000416",NULL,"0",NULL,,NULL,"Frutti di mare","d279986fa18c4b4387f812ec56fb9dd5"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","318",NULL,"1","San Vicentina","Mitades",,"10.00",NULL,,"0",NULL,"24","P0000417",NULL,"0",NULL,,NULL,"San Vicentina","74b66034c433425088d65d6639472360"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","319",NULL,"1","Miel","Mitades",,"10.00",NULL,,"0",NULL,"24","P0000418",NULL,"0",NULL,,NULL,"Miel","fa62d96dcedf4192ac3c7d28b019643c"
"2020-09-06 14:20:59.974597","2021-06-11 18:19:42.009170","320","2021-06-11 18:19:42.008963","0","Mitad pizza grande","Ing buffet","share/prod_default.jpg","1.50",NULL,NULL,"0",NULL,"23","P0000419",NULL,"0",NULL,NULL,NULL,"Mitad pizza grande","dea8e7eabe404a97a14d6f20deb30b5c"
"2020-09-06 14:21:15.094962","2021-06-11 18:19:59.220503","321","2021-06-11 18:19:59.220396","0","Pizza grande ","Ing buffet","share/prod_default.jpg","3.00",NULL,NULL,"0",NULL,"23","P0000420",NULL,"0",NULL,NULL,NULL,"Pizza grande ","360f2029024840bb817ced7a85691221"
"2020-09-10 07:44:11.446237","2023-01-17 10:55:09.643656","324",NULL,"1","Café solo","Cafes","depizzeo/products/1175748219.jpg","1.30",NULL,NULL,"0",NULL,"3","P0000423",NULL,"0",NULL,NULL,NULL,"Café solo","7c52b339a3844b53be7350f1f1f7d1e9"
"2020-09-15 22:14:43.032481","2023-06-05 12:15:44.010725","325",NULL,"1","Coca cola","Bebidas","depizzeo/products/3197581866.jpg","2.80",NULL,NULL,"0",NULL,"2","P0000424",NULL,"0",NULL,NULL,NULL,"Coca cola","3b7997710bad4344be5580a2ce8e67c6"
"2020-09-15 22:15:09.846477","2023-06-05 12:15:51.265382","326",NULL,"1","Cola Zero","Bebidas","depizzeo/products/1782193044.jpg","2.80",NULL,NULL,"0",NULL,"2","P0000425",NULL,"0",NULL,NULL,NULL,"Cola Zero","7f5b58eca07c4c2195659686d757b71f"
"2020-09-15 22:16:00.128907","2023-06-05 12:16:00.248553","327",NULL,"1","Fanta naranja","Bebidas","depizzeo/products/2649104555.jpg","2.80",NULL,NULL,"0",NULL,"2","P0000426",NULL,"0",NULL,NULL,NULL,"Fanta naranja","8e4a40feb0454b8e9b46f1ef065ca9c6"
"2020-09-15 22:25:06.357252","2022-11-10 13:59:03.503353","328",NULL,"1","Pinta ","Bebidas","depizzeo/products/3530518522.jpg","4.00",NULL,NULL,"0",NULL,"2","P0000427",NULL,"0",NULL,NULL,NULL,"Pinta ","a6d8595e7de8499d9fec002125ab84f2"
"2020-09-15 22:25:53.554983","2020-09-15 22:25:53.554948","329",NULL,"1","Sin alcohol","Bebidas","depizzeo/products/1344446496.jpg","3.00",NULL,NULL,"0",NULL,"2","P0000428",NULL,"0",NULL,NULL,NULL,"Sin alcohol","0c8fa34a1b9e4a18b7ef08511c5a4277"
"2020-09-15 22:26:29.243823","2020-09-15 22:26:29.243790","330",NULL,"1","Radler","Bebidas","depizzeo/products/3359577239.jpg","3.00",NULL,NULL,"0",NULL,"2","P0000429",NULL,"0",NULL,NULL,NULL,"Radler","a6c555aafc3c4e519bb67090cd09d38a"
"2020-09-17 22:40:45.204030","2022-11-10 19:23:13.772174","338","2021-01-05 12:40:00.075240","1","Calzone Vulcano ","Llevar",,"17.00",NULL,NULL,"0",NULL,"25","P0000437",NULL,"0",NULL,NULL,NULL,"Calzone Vulcano ","3a210528558345d99052364ddeacaf19"
"2020-09-17 22:41:39.410352","2022-09-02 13:36:53.603718","339",NULL,"1","Burrata","Ingredientes",,"3.50",NULL,NULL,"0",NULL,"18","P0000438",NULL,"0",NULL,NULL,NULL,"Burrata","09bfc0055c2943159ffd69af7f8f185b"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","340",NULL,"1","Espanyola","Mitades",,"11.00",NULL,,"0",NULL,"24","P0000439",NULL,"0",NULL,,NULL,"Espanyola","9de04122122f4057877b5681d1ee7fd2"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","341",NULL,"1","Bufala","Mitades",,"10.00",NULL,,"0",NULL,"24","P0000440",NULL,"0",NULL,,NULL,"Bufala","a445fcedd5ce409c815115b20324fbb2"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","342",NULL,"1","Fantasia","Mitades",,"10.00",NULL,,"0",NULL,"24","P0000441",NULL,"0",NULL,,NULL,"Fantasia","0be63d0506384e4e98f266e0f6dc9bc5"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","343",NULL,"1","Suprema","Mitades",,"11.00",NULL,,"0",NULL,"24","P0000442",NULL,"0",NULL,,NULL,"Suprema","25a75a5753a74c1c9c858b668040a823"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","344",NULL,"1","Carbonara mar","Mitades",,"10.00",NULL,,"0",NULL,"24","P0000443",NULL,"0",NULL,,NULL,"Carbonara mar","bcdc75304d2a4ecbb123c8f678e09432"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","345",NULL,"1","Calzone bomba","Mitades",,"11.00",NULL,,"0",NULL,"24","P0000444",NULL,"0",NULL,,NULL,"Calzone bomba","4007a281b424413fb4ca7b7c8523a8b0"
"2020-08-24 20:55:05.618443","2020-08-24 20:55:05.618443","346",NULL,"1","Calzone vulcano","Mitades",,"15.00",NULL,,"0",NULL,"24","P0000445",NULL,"0",NULL,,NULL,"Calzone vulcano","d19f317643cb4bb69c5af643783ae890"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:52.813337","347","2021-06-11 18:18:52.813189","0","Espanyola","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000446",NULL,"0",NULL,,NULL,"Espanyola","5f8d057531014b78ab3feb383c8af3ba"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:28.668668","348","2021-06-11 18:18:28.668553","0","Bufala x","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000447",NULL,"0",NULL,,NULL,"Bufala x","7fd64a68b7d94f3392c72d45124d2741"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:58.600864","349","2021-06-11 18:18:58.600721","0","Fantasia","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000448",NULL,"0",NULL,,NULL,"Fantasia","b72e839174cb4ef8bccc6e43a84ff6b4"
"2020-08-24 20:55:05.618443","2021-06-11 18:20:12.675198","350","2021-06-11 18:20:12.675072","0","Suprema","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000449",NULL,"0",NULL,,NULL,"Suprema","5e95c57d49e24301ac8a1565f2fc4121"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:45.832049","351","2021-06-11 18:18:45.831909","0","Carbonara mar","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000450",NULL,"0",NULL,,NULL,"Carbonara mar","bc5507d5286245cf9086772f288565be"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:35.111748","352","2021-06-11 18:18:35.111569","0","Calzone bomba","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000451",NULL,"0",NULL,,NULL,"Calzone bomba","73a5eb3481ed4912b763b5af97f87106"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:42.896755","353","2021-06-11 18:18:42.896641","0","Calzone vulcano","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000452",NULL,"0",NULL,,NULL,"Calzone vulcano","6a6135020bf347f7b1b6151b2bdb46d5"
"2020-08-24 20:55:05.618443","2021-06-11 18:12:22.589894","354",NULL,"1","Calzone Speciale +2","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000453",NULL,"0",NULL,,NULL,"Calzone Speciale +2","bc0f20b469844a69bf24d8af785399b0"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:48.465142","355","2021-06-11 18:18:48.465021","0","De Pizzeo","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000454",NULL,"0",NULL,,NULL,"De Pizzeo","13e7a36d1aa2482d97c621c64ad5d192"
"2020-08-24 20:55:05.618443","2021-06-11 18:18:30.536681","356","2021-06-11 18:18:30.536561","0","Burrata","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000455",NULL,"0",NULL,,NULL,"Burrata","521fe67eb43047e78d37462bd613d617"
"2020-08-24 20:55:05.618443","2021-06-11 18:19:03.803765","357","2021-06-11 18:19:03.803597","0","Frutti Di Mare","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000456",NULL,"0",NULL,,NULL,"Frutti Di Mare","d0e82b9ab83545bf8a05a5738396c58b"
"2020-08-24 20:55:05.618443","2021-06-11 18:20:04.630600","358","2021-06-11 18:20:04.630472","0","San Vicentina","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000457",NULL,"0",NULL,,NULL,"San Vicentina","0ae0863037554fccbf211a1000e5a25a"
"2020-08-24 20:55:05.618443","2021-06-11 18:19:37.519695","359","2021-06-11 18:19:37.519540","0","Miel","Ing buffet",,"0.00",NULL,,"0",NULL,"23","P0000458",NULL,"0",NULL,,NULL,"Miel","f55e1cc978e8469788fb2ea3c1fcf4c1"
"2020-09-21 18:26:48.769367","2020-09-21 18:26:48.769327","360",NULL,"1","Suplemento entrega","Llevar",,"1.00",NULL,NULL,"0",NULL,"25","P0000459",NULL,"0",NULL,NULL,NULL,"Suplemento entrega","92523aac9f04436c9534eca37f8e5cca"
"2020-09-22 13:50:31.500704","2023-01-20 12:50:36.520145","361","2023-01-20 12:50:36.519924","0","Primeros","Sin Asignar",,"0.00",NULL,NULL,"0",NULL,"34","P0000460",NULL,"1",NULL,NULL,NULL,"Primeros","3cbdf835abbd4250a37b5f19ba77bd59"
"2020-09-22 13:50:51.666363","2023-01-20 12:50:41.233997","362","2023-01-20 12:50:41.233778","0","Segundos","Sin Asignar",,"0.00",NULL,NULL,"0",NULL,"34","P0000461",NULL,"1",NULL,NULL,NULL,"Segundos","a073a3db054c4c2680d4d1b5d0aaf425"
"2020-10-01 15:30:57.646658","2023-01-20 19:34:08.241238","363",NULL,"1","Tiramisu","Postres","depizzeo/products/3335725802.jpg","5.00",NULL,NULL,"0",NULL,"27","P0000462",NULL,"0",NULL,NULL,NULL,"Tiramisu","4fe5018e32f84cb8a9283ff4f9275151"
"2020-10-01 15:31:11.050809","2023-01-20 13:13:30.706526","364","2023-01-20 13:13:30.706317","0","Profiteroles","Postres",,"4.00",NULL,NULL,"0",NULL,"27","P0000463",NULL,"1",NULL,NULL,NULL,"Profiteroles","164a972c77a8402e964c7bad4fe0c09a"
"2020-10-01 15:31:29.234418","2023-06-15 18:30:16.949222","365",NULL,"1","Cannolo siciliano","Postres","depizzeo/products/3835972541.jpg","6.00",NULL,NULL,"0",NULL,"27","P0000464",NULL,"0",NULL,NULL,NULL,"Cannolo siciliano","7417ea46df774cd5b9d9a727ad8fded7"
"2020-10-01 15:31:44.899189","2023-01-22 22:03:19.279351","366","2020-11-20 11:37:31.500058","1","Nutellina","Postres",,"8.00",NULL,NULL,"0",NULL,"27","P0000465",NULL,"0",NULL,NULL,NULL,"Nutellina","b3d2df506a3c4360a1293a200f580d13"
"2020-10-01 15:32:00.126934","2023-01-20 13:13:15.193083","367","2023-01-20 13:13:15.192876","0","Nutellona","Postres",,"8.50",NULL,NULL,"0",NULL,"27","P0000466",NULL,"1",NULL,NULL,NULL,"Nutellona","84ae99aa7dad4d438209ebe61500065f"
"2020-10-15 10:09:41.300399","2023-01-20 12:50:27.431676","368","2023-01-20 12:50:27.431473","0","Postres","Sin Asignar",,"0.00",NULL,NULL,"0",NULL,"34","P0000467",NULL,"1",NULL,NULL,NULL,"Postres","729453e9278a441484497f4052637635"
"2020-10-29 12:38:31.455398","2023-01-17 11:40:50.828604","369",NULL,"1","Zumo","Bebidas","depizzeo/products/1550936493.jpg","2.00",NULL,NULL,"0",NULL,"2","P0000468",NULL,"0",NULL,NULL,NULL,"Zumo","fdcd3832104b4942aa61fe88636fc9a3"
"2020-10-29 12:39:48.354256","2022-04-17 19:29:56.950962","370","2022-04-17 19:35:09.896762","0","Tinto Verano JARRA","Bebidas",,"8.00",NULL,NULL,"0",NULL,"2","P0000469",NULL,"1",NULL,NULL,NULL,"Tinto Verano JARRA","b3167d7e3c3246278b85e3826f3270d5"
"2020-10-30 19:57:13.915041","2022-04-17 20:17:41.212612","371","2022-04-17 20:17:41.212435","0","COPA VINO BLANCO","Bebidas",,"2.50",NULL,NULL,"0",NULL,"2","P0000470",NULL,"1",NULL,NULL,NULL,"COPA VINO BLANCO","6ec29b8b25704d1a917ddfa4e8d1ad87"
"2020-10-30 19:58:18.062416","2022-04-17 19:29:42.942093","372","2022-04-17 19:35:09.896768","0","TINTO VERANO ","Bebidas",,"2.50",NULL,NULL,"0",NULL,"2","P0000471",NULL,"1",NULL,NULL,NULL,"TINTO VERANO ","971477159fd44632a14b873e49b829ff"
"2020-10-30 20:02:14.965980","2023-01-20 20:06:21.621651","373",NULL,"1","PERONI","Bebidas","depizzeo/products/781420964.jpg","3.00",NULL,NULL,"0",NULL,"2","P0000472",NULL,"0",NULL,NULL,NULL,"PERONI","7928df67fb4e4c90b8fc56caac6dc12d"
"2020-10-30 20:21:26.983065","2023-01-17 14:14:15.526576","374","2023-01-17 14:14:15.526303","0","Ladrón de manzanas","Bebidas","depizzeo/products/677794802.jpg","3.00",NULL,NULL,"0",NULL,"2","P0000473",NULL,"1",NULL,NULL,NULL,"Ladrón de manzanas","38fbbed36ae447c99e65e61abaea06ec"
"2020-10-30 20:52:18.801427","2023-01-20 14:41:36.431572","375","2023-01-20 14:41:36.431366","0","SAN GIOVESE BOTELLA","Vinos",,"15.00",NULL,NULL,"0",NULL,"5","P0000474",NULL,"1",NULL,NULL,NULL,"SAN GIOVESE BOTELLA","ce0ae1389c154977ab55b365f88e14be"
"2020-10-30 21:59:51.819948","2021-07-10 13:10:30.668733","376","2021-07-10 13:10:30.668627","0","PROFITEROL","Cafes",,"4.00",NULL,NULL,"0",NULL,"3","P0000475",NULL,"0",NULL,NULL,NULL,"PROFITEROL","a469521f4f474de88d844900426c2fbd"
"2020-10-30 22:00:05.496157","2021-05-12 14:09:39.611546","377","2021-05-12 12:09:39.611271","0","TARTA","Cafes",,"4.00",NULL,NULL,"0",NULL,"3","P0000476",NULL,"0",NULL,NULL,NULL,"TARTA","8b0ff060fb37446d9aab4c25407c7b75"
"2020-10-31 14:24:42.454343","2021-05-28 11:41:40.631468","378","2021-05-28 09:41:40.631349","0","suplemento mitad","Buffet",,"1.50",NULL,NULL,"0",NULL,"22","P0000477",NULL,"0",NULL,NULL,NULL,"suplemento mitad","b433db497a324503ad9da586f599c5eb"
"2020-11-01 11:40:23.188020","2022-04-17 20:20:30.442894","379","2022-04-17 20:20:30.442687","0","sin alcol","Bebidas",,"3.00",NULL,NULL,"0",NULL,"2","P0000478",NULL,"1",NULL,NULL,NULL,"sin alcol","8b1d1e0f57ce41a19bcc010d90d45127"
"2020-11-01 17:31:52.924752","2023-01-20 19:59:20.227911","380",NULL,"1","Cerveza artesanal","Bebidas","depizzeo/products/235294762.jpg","4.00",NULL,NULL,"0",NULL,"2","P0000479",NULL,"0",NULL,NULL,NULL,"Cerveza artesanal","5b64392c68234100bb6b21a4aabfa811"
"2020-11-01 20:39:55.975435","2020-11-01 20:39:55.975399","381","2022-04-17 19:35:09.896782","0","PINTA TINTO","Bebidas",,"3.50",NULL,NULL,"0",NULL,"2","P0000480",NULL,"1",NULL,NULL,NULL,"PINTA TINTO","7c02116ba95c4548bbf5959bb7352c19"
"2020-11-03 20:20:04.175226","2023-06-05 12:16:12.121156","382",NULL,"1","Nestea","Bebidas","depizzeo/products/1125245868.jpg","2.80",NULL,NULL,"0",NULL,"2","P0000481",NULL,"0",NULL,NULL,NULL,"Nestea","4863b50edbe844bb9cfe53b786eba515"
"2020-11-05 21:29:41.031320","2023-01-17 14:14:23.162871","383","2023-01-17 14:14:23.162662","0","MENABREA","Bebidas",,"3.00",NULL,NULL,"0",NULL,"2","P0000482",NULL,"1",NULL,NULL,NULL,"MENABREA","8a2fddb30ae6473694bdf86509ed3cc2"
"2020-11-06 18:56:59.260354","2023-04-09 11:58:38.569206","384",NULL,"1","Caña sin filtrar","Bebidas","depizzeo/products/3196521068.jpg","2.80",NULL,NULL,"0",NULL,"2","P0000483",NULL,"0",NULL,NULL,NULL,"Caña sin filtrar","685b7d53404a414381388a4ec9656b33"
"2020-11-06 21:09:08.302750","2021-07-10 13:10:29.177210","385","2021-07-10 13:10:29.177071","0","TIRAMISU","Cafes",,"4.00",NULL,NULL,"0",NULL,"3","P0000484",NULL,"0",NULL,NULL,NULL,"TIRAMISU","5be91a188dff4d7da9a70929f8ddff82"
"2020-11-06 22:08:33.755080","2022-04-17 20:17:29.024163","386","2022-04-17 20:17:29.024020","0","COPA T. VERANO","Bebidas",,"2.50",NULL,NULL,"0",NULL,"2","P0000485",NULL,"1",NULL,NULL,NULL,"COPA T. VERANO","c2af9da542ae414e9406946c5fc54aa1"
"2020-11-06 22:19:22.199685","2022-04-18 18:57:57.056580","387","2022-04-18 18:57:57.056433","0","NUTE LLINA","Cafes",,"6.00",NULL,NULL,"0",NULL,"3","P0000486",NULL,"1",NULL,NULL,NULL,"NUTE LLINA","8c3737acf0994cd49ab41bf895a7e7d4"
"2020-11-11 20:43:30.157135","2023-03-24 13:30:23.649239","389",NULL,"1","QUESO CABRA","Ingredientes",,"1.50",NULL,NULL,"0",NULL,"18","P0000488",NULL,"0",NULL,NULL,NULL,"QUESO CABRA","cf3c29ce1b5f419fa411006c9734a80d"
"2020-11-19 18:18:06.748366","2022-04-17 19:57:53.364466","390","2022-04-17 19:57:53.364267","0","Nutellina mesa","Pizzas",,"6.00",NULL,NULL,"0",NULL,"7","P0000489",NULL,"1",NULL,NULL,NULL,"Nutellina mesa","f5fc31693696494ea3f7cd4b0da0c30b"
"2020-11-19 20:24:55.683933","2022-04-17 21:08:15.894608","391",NULL,"1","AGUA LLEVAR","Llevar",,"1.50",NULL,NULL,"0",NULL,"25","P0000490",NULL,"0",NULL,NULL,NULL,"AGUA LLEVAR","a7d83f2318e6424ebc68b456f877e136"
"2020-11-20 12:38:01.802169","2022-04-17 19:57:43.738124","392","2022-04-17 19:57:43.737910","0","Nutellona","Pizzas",,"6.50",NULL,NULL,"0",NULL,"7","P0000491",NULL,"1",NULL,NULL,NULL,"Nutellona","a08ce74aaa414d1bb827a02c11e0ede9"
"2020-11-20 13:02:04.201782","2023-01-20 12:50:18.995940","393","2023-01-20 12:50:18.995736","0","marchar","Sin Asignar",,"0.00",NULL,NULL,"0",NULL,"34","P0000492",NULL,"1",NULL,NULL,NULL,"marchar","3fa042ae8e794dfd93d5acbd66979f07"
"2020-11-22 13:33:32.228551","2023-01-20 14:41:40.772960","394","2023-01-20 14:41:40.772778","0","SOLICCHIATA","Vinos",,"21.00",NULL,NULL,"0",NULL,"5","P0000493",NULL,"1",NULL,NULL,NULL,"SOLICCHIATA","4a954118f5af47c08086f2bd258fbe2b"
"2020-11-22 20:41:50.565710","2022-04-17 20:13:52.541731","395","2022-04-17 20:13:52.541470","0","RUCOLA","Ingredientes",,"0.50",NULL,NULL,"0",NULL,"18","P0000494",NULL,"1",NULL,NULL,NULL,"RUCOLA","975f128d95744fe1a7f49afc1f79d6b2"
"2020-11-22 20:42:23.337083","2023-03-24 13:25:00.971512","396",NULL,"1","CABRA","Ingredientes",,"1.50",NULL,NULL,"0",NULL,"18","P0000495",NULL,"0",NULL,NULL,NULL,"CABRA","871f565e7f2643869817edb32a8598e5"
"2020-11-25 20:29:29.017343","2023-01-17 14:14:12.021956","397","2023-01-17 14:14:12.021717","0","ICHNUSA","Bebidas",,"3.00",NULL,NULL,"0",NULL,"2","P0000496",NULL,"1",NULL,NULL,NULL,"ICHNUSA","ae0be02b94684e1bae299c2dc8dd959f"
"2020-11-27 19:58:50.470272","2023-01-20 14:41:54.396665","398","2023-01-20 14:41:54.396428","0","VERMENTINO DOC BOTELLA","Vinos",,"15.00",NULL,NULL,"0",NULL,"5","P0000497",NULL,"1",NULL,NULL,NULL,"VERMENTINO DOC BOTELLA","e8ea14b5c9af4f218200d99e80c86b8d"
"2020-11-27 19:59:47.997896","2023-01-20 14:47:34.892254","399","2023-01-20 14:47:34.891958","0","GAVI ","Vinos",,"18.00",NULL,NULL,"0",NULL,"5","P0000498",NULL,"1",NULL,NULL,NULL,"GAVI ","7a0188f0e91d457781ca53dd5b50d56c"
"2020-11-27 20:00:27.787488","2023-01-20 14:41:43.634434","400","2023-01-20 14:41:43.634209","0","SOAVE DOC ","Vinos",,"18.00",NULL,NULL,"0",NULL,"5","P0000499",NULL,"1",NULL,NULL,NULL,"SOAVE DOC ","42ae0f4b5d1046b7889fb3f7fbd52949"
"2020-11-27 20:00:45.064309","2023-01-20 14:47:13.787773","401","2023-01-20 14:47:13.787585","0","CHIANTI SUPERIORE","Vinos",,"17.00",NULL,NULL,"0",NULL,"5","P0000500",NULL,"1",NULL,NULL,NULL,"CHIANTI SUPERIORE","0f943a30d847467d89d9e3f714b9a9c6"
"2020-11-27 20:01:07.134874","2023-01-20 14:41:28.236769","402","2023-01-20 14:41:28.236512","0","PINOT GRIGIO","Vinos",,"15.00",NULL,NULL,"0",NULL,"5","P0000501",NULL,"1",NULL,NULL,NULL,"PINOT GRIGIO","3ae07d77981e44f3860e7e049a75808e"
"2020-11-27 20:01:47.912564","2023-01-20 20:44:32.771161","403",NULL,"1","Nero d'Avola Rapitala","Vinos","depizzeo/products/745902378.jpg","15.00",NULL,NULL,"0",NULL,"5","P0000502",NULL,"0",NULL,NULL,NULL,"Nero d'Avola Rapitala","14709548705a4e4bb380c3e52efd19b8"
"2020-11-27 20:02:19.610154","2023-01-20 14:47:10.107703","404","2023-01-20 14:47:10.107494","0","BIANCO SICILIA DOC ","Vinos",,"15.00",NULL,NULL,"0",NULL,"5","P0000503",NULL,"1",NULL,NULL,NULL,"BIANCO SICILIA DOC ","59f20a3945944f2ba0a1e856050c28e0"
"2020-11-27 20:02:35.982451","2023-01-20 14:41:32.036122","405","2023-01-20 14:41:32.035859","0","ROSSO SICILIA","Vinos",,"15.00",NULL,NULL,"0",NULL,"5","P0000504",NULL,"1",NULL,NULL,NULL,"ROSSO SICILIA","24be76159dc94708aff14e8dba250809"
"2020-11-27 20:10:41.909089","2022-04-17 20:35:18.668179","406","2022-04-17 20:35:18.667980","0","BALADIN ISAAC","Bebidas",,"4.00",NULL,NULL,"0",NULL,"2","P0000505",NULL,"1",NULL,NULL,NULL,"BALADIN ISAAC","4d53c2cc7d724f4590479f91bcf6b629"
"2020-11-27 20:10:58.078244","2022-04-17 20:35:41.708355","407","2022-04-17 20:35:41.708182","0","BALADIN SUPER BITTER","Bebidas",,"4.00",NULL,NULL,"0",NULL,"2","P0000506",NULL,"1",NULL,NULL,NULL,"BALADIN SUPER BITTER","262730a8dfef43c3b5e9bf8895c1d2b3"
"2020-11-27 20:11:14.228725","2022-04-17 20:35:30.528842","408","2022-04-17 20:35:30.528632","0","BALADIN ROCK&ROLL","Bebidas",,"4.00",NULL,NULL,"0",NULL,"2","P0000507",NULL,"1",NULL,NULL,NULL,"BALADIN ROCK&ROLL","3c927b6f7eb24bc189fa9d51838743b9"
"2020-11-27 20:11:27.792456","2022-04-17 20:35:26.853685","409","2022-04-17 20:35:26.853442","0","BALADIN NORA","Bebidas",,"4.00",NULL,NULL,"0",NULL,"2","P0000508",NULL,"1",NULL,NULL,NULL,"BALADIN NORA","3b1dc463ab164ff69e2e052b7e2c370d"
"2020-11-27 20:12:09.391462","2022-04-17 20:35:22.099339","410","2022-04-17 20:35:22.099170","0","BALADIN NAZIONALE","Bebidas",,"4.00",NULL,NULL,"0",NULL,"2","P0000509",NULL,"1",NULL,NULL,NULL,"BALADIN NAZIONALE","5e8aa13de85a45058d0013a8c7b4ad8b"
"2020-11-27 20:12:43.590688","2021-11-07 18:54:48.355315","411","2022-04-17 19:58:40.588263","0","NUTELLINA ","Llevar",,"6.00",NULL,NULL,"0",NULL,"25","P0000510",NULL,"1",NULL,NULL,NULL,"NUTELLINA ","51dc77969387437cac5f6cf134448768"
"2020-11-27 20:13:02.636621","2020-11-27 20:13:02.636583","412","2022-04-17 19:58:40.588268","0","NUTELLINA REGALO","Llevar",,"0.00",NULL,NULL,"0",NULL,"25","P0000511",NULL,"1",NULL,NULL,NULL,"NUTELLINA REGALO","d0e85b7cc741414ab1c60d25c188461b"
"2020-11-28 14:10:48.850957","2021-05-28 11:41:34.054550","413","2021-05-28 09:41:34.054436","0","INGR EXTRA BUFF","Buffet",,"0.50",NULL,NULL,"0",NULL,"22","P0000512",NULL,"0",NULL,NULL,NULL,"INGR EXTRA BUFF","924b6d3d38d54834a4323144fa5bfba7"
"2020-11-28 21:40:50.719580","2023-01-20 20:44:10.895975","414",NULL,"1","Lambrusco rosado Brighi ","Vinos","depizzeo/products/3052730531.jpg","17.00",NULL,NULL,"0",NULL,"5","P0000513",NULL,"0",NULL,NULL,NULL,"Lambrusco rosado Brighi ","4602522bea924364aa3e1968598532a0"
"2020-11-29 13:35:11.289252","2023-01-17 11:01:35.363489","415",NULL,"1","TONICA","Bebidas","depizzeo/products/338027153.jpg","2.50",NULL,NULL,"0",NULL,"2","P0000514",NULL,"0",NULL,NULL,NULL,"TONICA","951d041a926541098b5acab8b547734f"
"2020-11-29 14:58:25.252807","2021-06-15 12:11:02.934503","416",NULL,"1","BUFFET NIÑO","Buffet",,"9.99",NULL,NULL,"0",NULL,"22","P0000515",NULL,"0",NULL,NULL,NULL,"BUFFET NIÑO","ddbb8b69a9874df1b0b78adfe764d0fa"
"2020-11-29 20:27:04.104982","2023-01-21 20:12:32.033269","417","2023-01-21 20:12:32.033060","0","BASE PESTO","Pizzas",,"8.00",NULL,NULL,"0",NULL,"7","P0000516",NULL,"1",NULL,NULL,NULL,"BASE PESTO","6ccb6dcab77b4ee38a20053d3a7fc9c1"
"2020-11-29 20:31:19.333854","2022-05-13 18:52:18.069489","418",NULL,"1","BASE  PESTO","Llevar",,"7.00",NULL,NULL,"0",NULL,"25","P0000517",NULL,"0",NULL,NULL,NULL,"BASE  PESTO","7305c006816644b7b74100b5e88b68ec"
"2020-11-29 20:40:53.755813","2023-01-17 14:15:06.486834","419","2023-01-17 14:15:06.486628","0","WL HIELO","Bebidas",,"3.50",NULL,NULL,"0",NULL,"2","P0000518",NULL,"1",NULL,NULL,NULL,"WL HIELO","079a601ad3ce4474888e05e5b0f985a8"
